dish_id,total_calories,total_mass,ingredient_names,image_path
dish_1568405466,153.099411,189.0,radishes olive oil cucumbers rice noodles tomatoes carrot mixed greens soy sauce green onions pineapple vinegar spinach raw cabbage mustard greens mustard salt garlic,./data/images/dish_1568405466/rgb.png
dish_1558639673,16.02,89.0,cherry tomatoes,./data/images/dish_1558639673/rgb.png
dish_1560367116,108.409973,211.0,green onions salt tofu country rice onions garlic honeydew melons olive oil fish cherry tomatoes,./data/images/dish_1560367116/rgb.png
dish_1562959547,165.617737,145.0,mixed greens figs pumpkin seeds cucumbers cherry tomatoes pepper jalapenos quinoa arugula vinegar fish tomatillo garlic carrot onions mustard olive oil cilantro lemon juice spinach raw chard lettuce salt,./data/images/dish_1562959547/rgb.png
dish_1565711154,421.617584,385.0,raspberries bacon vinaigrette granola blackberries egg whites mixed greens,./data/images/dish_1565711154/rgb.png
dish_1564073641,49.767807,52.0,olive oil sweet potato,./data/images/dish_1564073641/rgb.png
dish_1566414891,213.994171,163.0,blueberries vinegar arugula chard olive oil roasted potatoes garlic salt pecans mustard,./data/images/dish_1566414891/rgb.png
dish_1562876674,289.192596,157.0,salt cheese pizza chicken country rice spinach raw parsley garlic squash wheat berry basil lemon juice zucchini rosemary olive oil thyme pepper,./data/images/dish_1562876674/rgb.png
dish_1558028690,23.76,66.0,honeydew melons,./data/images/dish_1558028690/rgb.png
dish_1565987142,518.322998,426.0,spinach raw cucumbers parmesan cheese chicken olives,./data/images/dish_1565987142/rgb.png
dish_1560874751,379.992004,220.0,bacon berries bagels cream cheese yam,./data/images/dish_1560874751/rgb.png
dish_1563393341,27.965,119.0,broccoli squash zucchini,./data/images/dish_1563393341/rgb.png
dish_1562959379,57.066452,85.0,mixed greens olive oil radishes arugula vinegar mustard cucumbers salt pumpkin seeds carrot lettuce,./data/images/dish_1562959379/rgb.png
dish_1559240256,18.9,54.0,broccoli,./data/images/dish_1559240256/rgb.png
dish_1562959485,45.242737,36.0,mixed greens lettuce carrot pumpkin seeds salt mustard olive oil vinegar arugula,./data/images/dish_1562959485/rgb.png
dish_1562170236,169.360001,333.0,berries watermelon pineapple,./data/images/dish_1562170236/rgb.png
dish_1563820806,207.814453,273.0,chicken white rice ginger green beans spinach raw vinegar squash olive oil zucchini soy sauce garlic broccoli green onions salt,./data/images/dish_1563820806/rgb.png
dish_1567801520,919.097168,600.0,white rice sugar garlic soy sauce caesar salad salt bok choy pepper pork,./data/images/dish_1567801520/rgb.png
dish_1559239985,116.116005,203.0,pears,./data/images/dish_1559239985/rgb.png
dish_1563477659,26.551344,52.0,salt pepper brussels sprouts olive oil,./data/images/dish_1563477659/rgb.png
dish_1562613974,416.196686,375.0,thyme brown rice arugula basil olive oil mustard greens cranberries chicken thighs vinegar salt apple garlic shallots radishes squash parsley lemon juice bulgur broccoli,./data/images/dish_1562613974/rgb.png
dish_1567526888,479.179993,816.0,berries sweet potato olive oil salsa egg whites watermelon yam,./data/images/dish_1567526888/rgb.png
dish_1558030832,89.352005,72.0,yam,./data/images/dish_1558030832/rgb.png
dish_1565798531,61.576214,61.0,vinegar cherry tomatoes lettuce lime salt pepper mixed greens onions cucumbers olive oil,./data/images/dish_1565798531/rgb.png
dish_1563555160,268.832642,287.0,scrambled eggs olive oil pepper salt sweet potato cantaloupe brussels sprouts,./data/images/dish_1563555160/rgb.png
dish_1564777933,103.700996,39.0,cheese pizza,./data/images/dish_1564777933/rgb.png
dish_1565981898,260.979767,290.0,cherry tomatoes blueberries chard olive oil parsley walnuts garlic salt shallots pepper fish tofu arugula wheat berry vinegar mustard lemon juice chive carrot,./data/images/dish_1565981898/rgb.png
dish_1559062082,387.869995,311.0,watermelon eggs turkey bacon sweet potato,./data/images/dish_1559062082/rgb.png
dish_1566417475,150.23053,198.0,olive oil mustard roasted potatoes salt mixed greens celery root cherry tomatoes vinegar eggplant,./data/images/dish_1566417475/rgb.png
dish_1565119493,529.144897,280.0,mustard olive oil onions vinegar beef caesar salad bok choy shallots apple millet salt cheese pizza cranberries spinach raw spinach cooked,./data/images/dish_1565119493/rgb.png
dish_1566402232,511.396118,841.0,watermelon cantaloupe salsa egg whites yam berries sweet potato olive oil,./data/images/dish_1566402232/rgb.png
dish_1560887435,364.529053,171.0,pizza parmesan cheese croutons kale caesar dressing,./data/images/dish_1560887435/rgb.png
dish_1558641358,24.25,97.0,cauliflower,./data/images/dish_1558641358/rgb.png
dish_1558724853,50.740002,118.0,brussels sprouts,./data/images/dish_1558724853/rgb.png
dish_1562008476,120.505836,120.0,olive oil brussels sprouts lemon juice parsley cucumbers garlic salt carrot cabbage pepper pork wheat berry jalapenos mayonnaise,./data/images/dish_1562008476/rgb.png
dish_1563207277,153.089996,106.0,yam sweet potato olive oil,./data/images/dish_1563207277/rgb.png
dish_1563812508,112.839996,217.0,egg whites,./data/images/dish_1563812508/rgb.png
dish_1568055963,36.799999,32.0,olives,./data/images/dish_1568055963/rgb.png
dish_1559244417,72.832504,59.0,pepper chard blueberries vinegar arugula olive oil mustard walnuts salt,./data/images/dish_1559244417/rgb.png
dish_1562615283,176.535965,78.0,pineapple white rice lemon juice jalapenos steak vinegar kale onions garlic cilantro salt,./data/images/dish_1562615283/rgb.png
dish_1560802149,365.517456,249.0,white rice arugula chicken breast squash caesar dressing olive oil thyme rosemary salt garlic cherry tomatoes spinach raw parmesan cheese pork wheat berry croutons parsley zucchini kale onions,./data/images/dish_1560802149/rgb.png
dish_1562180025,798.913696,256.0,bacon garlic chicken flour lemon juice parsley thyme vegetable oil buttermilk salt,./data/images/dish_1562180025/rgb.png
dish_1562872432,259.08316,257.0,wheat berry couscous basil lemon juice zucchini squash olive oil spinach raw pepper chicken bok choy parsley garlic salt rosemary thyme,./data/images/dish_1562872432/rgb.png
dish_1562686548,413.493988,280.0,scrambled eggs yam chicken apple sausage,./data/images/dish_1562686548/rgb.png
dish_1562184705,635.19043,376.0,wheat berry chard steak cherry tomatoes bacon shallots salt chive lemon juice olive oil green beans fish garlic broccoli parsley kale,./data/images/dish_1562184705/rgb.png
dish_1566934366,87.746994,33.0,cheese pizza,./data/images/dish_1566934366/rgb.png
dish_1561134102,24.300001,81.0,watermelon,./data/images/dish_1561134102/rgb.png
dish_1568318286,32.200001,115.0,mixed greens,./data/images/dish_1568318286/rgb.png
dish_1565727921,768.554016,397.0,black beans chicken olives olive oil broccoli parmesan cheese mixed greens,./data/images/dish_1565727921/rgb.png
dish_1563568148,170.995789,225.0,garlic shallots chive olive oil parsley kale lemon juice chard wheat berry bok choy salt fish cherry tomatoes,./data/images/dish_1563568148/rgb.png
dish_1565119698,222.235489,308.0,zucchini kale onions salt shallots spinach cooked bok choy millet beef vinegar chard chayote squash olive oil,./data/images/dish_1565119698/rgb.png
dish_1564428404,113.751038,104.0,olive oil onions mustard pears salt mixed greens garlic cherry tomatoes vinegar,./data/images/dish_1564428404/rgb.png
dish_1562958809,511.673645,389.0,mixed greens garlic mustard green onions rice noodles cabbage sugar pork chard spinach raw vinegar white rice bok choy soy sauce figs salt cucumbers olive oil radishes pepper cherry tomatoes carrot,./data/images/dish_1562958809/rgb.png
dish_1563996308,718.51178,659.0,pepper carrot shallots olive oil basil cream salt garlic butter thyme arugula rosemary mushroom oregano wheat berry lemon juice chicken cauliflower white wine,./data/images/dish_1563996308/rgb.png
dish_1561060642,468.412384,387.0,jalapenos brown rice salt bok choy lemon juice shallots garlic chili onions thyme olive oil mushroom pasta beef ginger tofu spinach raw cream pineapple cilantro salmon cheese pizza lime sour cream brussels sprouts wine,./data/images/dish_1561060642/rgb.png
dish_1560453150,152.320267,141.0,vinegar spinach raw mustard blueberries parsley green beans salt olive oil carrot almonds,./data/images/dish_1560453150/rgb.png
dish_1562946006,535.984009,224.0,sausage scrambled eggs,./data/images/dish_1562946006/rgb.png
dish_1565725156,452.669983,500.0,carrot bell peppers chicken onions cherry tomatoes olives,./data/images/dish_1565725156/rgb.png
dish_1562096907,297.779602,266.0,white beans chive snow peas onions salt lime artichokes garlic bell peppers pepper fish arugula olive oil parsley,./data/images/dish_1562096907/rgb.png
dish_1561749778,334.527893,340.0,olive oil thyme salt broccoli salmon cherry tomatoes pepper brown rice arugula radishes,./data/images/dish_1561749778/rgb.png
dish_1562775110,101.520004,282.0,honeydew melons,./data/images/dish_1562775110/rgb.png
dish_1565641943,510.889587,307.0,thyme salt cheese pizza olive oil garlic wheat berry spinach raw quinoa chicken breast cherry tomatoes asparagus parmesan cheese,./data/images/dish_1565641943/rgb.png
dish_1562168427,193.709991,368.0,berries egg whites pineapple,./data/images/dish_1562168427/rgb.png
dish_1563567599,194.226822,156.0,salt garlic olive oil mustard pecans vinegar chard arugula blueberries,./data/images/dish_1563567599/rgb.png
dish_1561481634,462.057007,228.0,scrambled eggs bacon yam,./data/images/dish_1561481634/rgb.png
dish_1558632233,122.604004,193.0,garden salad corn on the cob cantaloupe,./data/images/dish_1558632233/rgb.png
dish_1562875320,603.858704,377.0,chicken green beans squash spinach raw lemon juice garlic caesar salad thyme olive oil country rice salt pepper wheat berry parsley basil pizza zucchini rosemary,./data/images/dish_1562875320/rgb.png
dish_1565383159,706.358948,468.0,parmesan cheese cucumbers vinaigrette olives chicken olive oil spinach raw,./data/images/dish_1565383159/rgb.png
dish_1560441247,2.21,17.0,bok choy,./data/images/dish_1560441247/rgb.png
dish_1562775047,284.880005,461.0,berries oatmeal,./data/images/dish_1562775047/rgb.png
dish_1568660810,132.539993,47.0,pepperoni pizza,./data/images/dish_1568660810/rgb.png
dish_1563468240,93.100006,239.0,pineapple watermelon,./data/images/dish_1563468240/rgb.png
dish_1567625434,581.253052,396.0,salt shallots thyme parsley arugula avocado wheat berry apple bulgur spinach raw olive oil mustard greens lemon juice kale cranberries chard garlic chicken,./data/images/dish_1567625434/rgb.png
dish_1561049320,102.789993,19.0,bacon,./data/images/dish_1561049320/rgb.png
dish_1562691383,86.870003,70.0,yam,./data/images/dish_1562691383/rgb.png
dish_1561575192,122.989189,236.0,walnuts salt mustard olive oil arugula vinegar chard blueberries pepper cauliflower,./data/images/dish_1561575192/rgb.png
dish_1558115960,39.27,51.0,potatoes,./data/images/dish_1558115960/rgb.png
dish_1561661449,237.075684,115.0,sugar salt soy sauce garlic white rice pepper bok choy pork,./data/images/dish_1561661449/rgb.png
dish_1565207694,173.791214,178.0,pineapple white rice olive oil green onions onions kale country rice garlic cilantro fish vinegar chicken thighs lemon juice broccoli salt,./data/images/dish_1565207694/rgb.png
dish_1568318361,540.820007,341.0,steak mixed greens broccoli,./data/images/dish_1568318361/rgb.png
dish_1562788032,137.238892,214.0,caesar salad vinegar onions shallots pepper broccoli cherry tomatoes cantaloupe brown rice pork eggplant basil parsley lemon juice olive oil garlic salt,./data/images/dish_1562788032/rgb.png
dish_1567106620,39.040001,146.0,bell peppers cherry tomatoes,./data/images/dish_1567106620/rgb.png
dish_1558723982,294.830994,51.0,almonds,./data/images/dish_1558723982/rgb.png
dish_1561749908,377.262177,472.0,salt cherry tomatoes radishes olive oil thyme cucumbers arugula brown rice brussels sprouts turnips broccoli salmon pepper,./data/images/dish_1561749908/rgb.png
dish_1560444637,509.321014,285.0,bacon yam strawberries scrambled eggs,./data/images/dish_1560444637/rgb.png
dish_1562789301,606.91156,435.0,caesar salad pepper corn on the cob lemon juice parsley olive oil salt cherry tomatoes cheese pizza pork brown rice vinegar basil onions garlic broccoli shallots,./data/images/dish_1562789301/rgb.png
dish_1559235771,145.800003,54.0,cream cheese bagels,./data/images/dish_1559235771/rgb.png
dish_1561753203,265.471954,207.0,brown rice arugula pepper salmon salt thyme olive oil squash,./data/images/dish_1561753203/rgb.png
dish_1558114441,258.450012,75.0,sausage,./data/images/dish_1558114441/rgb.png
dish_1566851115,81.554428,70.0,sun dried tomatoes salt garlic mustard olive oil cucumbers onions spinach raw vinegar,./data/images/dish_1566851115/rgb.png
dish_1559590005,360.832489,241.0,asparagus salt pizza onions cranberries mustard vinegar mushroom spinach raw olive oil apple,./data/images/dish_1559590005/rgb.png
dish_1559668272,512.140015,239.0,scrambled eggs hash browns,./data/images/dish_1559668272/rgb.png
dish_1566933498,318.482666,284.0,pepper wine eggplant mushroom squash arugula lemon juice parsley shallots chickpeas quinoa bok choy chicken thighs olive oil spinach cooked garlic salt pears,./data/images/dish_1566933498/rgb.png
dish_1565972628,545.960022,359.0,chicken apple sausage scrambled eggs,./data/images/dish_1565972628/rgb.png
dish_1562096343,6.2,62.0,cucumbers,./data/images/dish_1562096343/rgb.png
dish_1557861837,61.883999,123.0,eggplant caesar salad fish,./data/images/dish_1557861837/rgb.png
dish_1565382762,305.828583,139.0,pepperoni pizza pepper olive oil carrot salt,./data/images/dish_1565382762/rgb.png
dish_1565984299,93.343513,298.0,salt pepper carrot olive oil cauliflower,./data/images/dish_1565984299/rgb.png
dish_1565109659,226.744873,263.0,sweet potato bacon olive oil egg whites,./data/images/dish_1565109659/rgb.png
dish_1558722636,30.75,75.0,carrot,./data/images/dish_1558722636/rgb.png
dish_1565034281,228.459991,306.0,roasted potatoes cauliflower,./data/images/dish_1565034281/rgb.png
dish_1561575977,261.076172,102.0,shallots millet spinach cooked parmesan cheese onions olive oil vinegar salt beef bok choy cheese pizza,./data/images/dish_1561575977/rgb.png
dish_1563304369,457.172119,326.0,garlic parsley kale lemon juice eggplant parmesan cheese shallots roasted potatoes salt thyme caesar dressing olive oil wheat berry croutons spinach raw chicken,./data/images/dish_1563304369/rgb.png
dish_1562876709,304.366852,186.0,chicken wheat berry green beans spinach raw zucchini basil parsley cheese pizza pepper squash country rice lemon juice rosemary olive oil thyme garlic salt,./data/images/dish_1562876709/rgb.png
dish_1558632921,80.599998,155.0,apple,./data/images/dish_1558632921/rgb.png
dish_1563465847,267.75,182.0,roasted potatoes scrambled eggs,./data/images/dish_1563465847/rgb.png
dish_1561148481,281.281128,140.0,lime carrot thyme olive oil cucumbers lemon juice onions jalapenos celery cream chive white rice garlic tomatoes cherry tomatoes mangos cheese pizza salt cilantro mustard greens mushroom arugula kale ground turkey eggs,./data/images/dish_1561148481/rgb.png
